Geo Point;Geo Shape;objectid;id_voie;nom_voie;code_insee;nom_commune;nombre_support;code_modele;libelle_modele;date_creation;gestionnaire;commentaire
48.0935540824, -1.66209781444;"{""type"": ""Point"", ""coordinates"": [-1.662097814440337, 48.093554082369856]}";139;10106;Square des Pupilles de la Nation;35238;Rennes;4;;S 23;2009-12-31T23:00:00Z;Rennes Métropole;A.Leray/H.d'Estienne d'Orves - manque SV
48.1084082209, -1.68472513353;"{""type"": ""Point"", ""coordinates"": [-1.684725133526848, 48.10840822086008]}";144;8877;Rue de la Santé;35238;Rennes;4;;S 23-1;;Rennes Métropole;face n°2 - pas de SV
48.1119787422, -1.67935112369;"{""type"": ""Point"", ""coordinates"": [-1.67935112368691, 48.11197874217264]}";149;9061;Rue d'Estrées;35238;Rennes;2;;S 23-1;2013-04-23T22:00:00Z;Rennes Métropole;n°1 - pas de SV
48.1147119874, -1.68672989001;"{""type"": ""Point"", ""coordinates"": [-1.686729890007867, 48.11471198738558]}";153;8952;Rue de la Quintaine;35238;Rennes;4;;S 23;1993-12-31T23:00:00Z;Rennes Métropole;n°17
48.1102131444, -1.679567972;"{""type"": ""Point"", ""coordinates"": [-1.679567972003324, 48.11021314437394]}";157;9063;Quai Lamartine;35238;Rennes;5;;S 23-1;;Rennes Métropole;n°5 - 1changé-pas de SV
48.1095595245, -1.67387087831;"{""type"": ""Point"", ""coordinates"": [-1.673870878312174, 48.10955952454636]}";159;9169;Avenue Jean Janvier;35238;Rennes;4;;S 23;2011-02-28T23:00:00Z;Rennes Métropole;n°3 - candelabre
48.108300256, -1.67352705463;"{""type"": ""Point"", ""coordinates"": [-1.673527054628176, 48.1083002560183]}";160;9169;Avenue Jean Janvier;35238;Rennes;4;;S 23;2011-02-28T23:00:00Z;Rennes Métropole;n°9bis - candelabre
48.1087385085, -1.70798826098;"{""type"": ""Point"", ""coordinates"": [-1.707988260978401, 48.1087385084951]}";162;10011;Square Simone Morand;35238;Rennes;3;;autre;;Rennes Métropole;face n°4 - pas de SV
48.1124265942, -1.67838361729;"{""type"": ""Point"", ""coordinates"": [-1.678383617294781, 48.11242659420074]}";163;9054;Rue Nationale;35238;Rennes;1;;S 23;;Rennes Métropole;n°9 angle S.de Brosse - pas de SV
48.0905433343, -1.6839407457;"{""type"": ""Point"", ""coordinates"": [-1.68394074570337, 48.090543334302126]}";172;8810;Rue Jean Coquelin;35238;Rennes;6;;autre;;Rennes Métropole;derrière n°2A
48.0872620267, -1.64065084011;"{""type"": ""Point"", ""coordinates"": [-1.640650840106132, 48.08726202667273]}";175;9886;Rue Michel Gérard;35238;Rennes;5;;autre;2010-06-14T22:00:00Z;Rennes Métropole;n°30 CS André-Fresnais - pas de SV
48.0868084818, -1.64174488938;"{""type"": ""Point"", ""coordinates"": [-1.641744889384433, 48.0868084817787]}";177;9886;Rue Michel Gérard;35238;Rennes;10;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;n°30 CS André-Fresnais
48.1051920487, -1.68650538574;"{""type"": ""Point"", ""coordinates"": [-1.686505385736892, 48.10519204866725]}";189;8852;Rue Pierre Abélard;35238;Rennes;3;;autre;;Rennes Métropole;face n°7 (cité judiciaire) - pas de SV
48.1053071845, -1.68662861621;"{""type"": ""Point"", ""coordinates"": [-1.686628616205845, 48.105307184543996]}";190;8852;Rue Pierre Abélard;35238;Rennes;5;;autre;;Rennes Métropole;face n°7 (cité judiciaire) - pas de SV
48.1141139064, -1.6773368422;"{""type"": ""Point"", ""coordinates"": [-1.677336842204582, 48.11411390638846]}";193;9038;Rue Hoche;35238;Rennes;8;;S 23;;Rennes Métropole;n°15
48.0879049761, -1.67155729773;"{""type"": ""Point"", ""coordinates"": [-1.671557297734669, 48.087904976075464]}";198;9244;Rue de Châtillon;35238;Rennes;13;;S 23;2012-11-29T23:00:00Z;Rennes Métropole;Centre A.Savary n°187 - pas de SV
48.1118732078, -1.68925444253;"{""type"": ""Point"", ""coordinates"": [-1.689254442533882, 48.11187320781238]}";201;9321;Rue de Brest;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;face au n°18 (Les Horizons)
48.1103005265, -1.67388353676;"{""type"": ""Point"", ""coordinates"": [-1.673883536760325, 48.11030052652848]}";204;9049;Place Pasteur;35238;Rennes;11;;S 23;1994-12-31T23:00:00Z;Rennes Métropole;n°2
48.1181846494, -1.68784264264;"{""type"": ""Point"", ""coordinates"": [-1.687842642639982, 48.11818464942871]}";210;9715;Rue Cardinal Paul Gouyon;35238;Rennes;8;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;n°13 - entretien 8/9/14
48.1078609145, -1.67303177402;"{""type"": ""Point"", ""coordinates"": [-1.673031774018095, 48.10786091445292]}";219;10052;Rue Saint-Hélier;35238;Rennes;12;;S 23;1992-12-31T23:00:00Z;Rennes Métropole;face au n°2
48.1074018473, -1.67261968623;"{""type"": ""Point"", ""coordinates"": [-1.672619686229832, 48.10740184731616]}";221;9022;Ruelle du Faux pont;35238;Rennes;5;;S 23;;Rennes Métropole;
48.1070586737, -1.670630304;"{""type"": ""Point"", ""coordinates"": [-1.670630304000594, 48.1070586737087]}";223;10052;Rue Saint-Hélier;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°23
48.1061134736, -1.66677884022;"{""type"": ""Point"", ""coordinates"": [-1.666778840224674, 48.10611347363441]}";224;10052;Rue Saint-Hélier;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°75
48.1061321348, -1.67078455946;"{""type"": ""Point"", ""coordinates"": [-1.670784559462893, 48.10613213481825]}";225;9127;Avenue Louis Barthou;35238;Rennes;4;;S 23;1997-12-31T23:00:00Z;Rennes Métropole;n°13
48.0941032705, -1.67822231803;"{""type"": ""Point"", ""coordinates"": [-1.67822231803489, 48.094103270542426]}";236;8791;Boulevard Georges Clemenceau;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°85
48.0931517932, -1.65661430539;"{""type"": ""Point"", ""coordinates"": [-1.656614305390009, 48.09315179319392]}";246;8555;Rue Marc Sangnier;35238;Rennes;5;;autre;2003-12-31T23:00:00Z;Rennes Métropole;n°38
48.0917498756, -1.65349761547;"{""type"": ""Point"", ""coordinates"": [-1.653497615466117, 48.09174987560017]}";253;8983;Rue Monsieur Vincent;35238;Rennes;2;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°14 - pas de SV
48.0913138895, -1.6410209434;"{""type"": ""Point"", ""coordinates"": [-1.641020943397551, 48.09131388947848]}";255;9740;Place du Ronceray;35238;Rennes;6;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°1
48.1009054658, -1.68519218574;"{""type"": ""Point"", ""coordinates"": [-1.685192185742257, 48.10090546584999]}";262;8827;Boulevard Georges Pompidou;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°127
48.1022760745, -1.67275989509;"{""type"": ""Point"", ""coordinates"": [-1.672759895087191, 48.1022760745124]}";266;10233;Esplanade Fulgence Bienvenüe;35238;Rennes;17;;S 23-1;2008-12-31T23:00:00Z;Rennes Métropole;n°19 A
48.093818028, -1.66266217355;"{""type"": ""Point"", ""coordinates"": [-1.662662173550959, 48.0938180280469]}";269;8798;Rue Yvonnick Laurent;35238;Rennes;3;;S 23;2010-03-07T23:00:00Z;Rennes Métropole;n°9
48.0919697454, -1.66884964337;"{""type"": ""Point"", ""coordinates"": [-1.668849643365873, 48.09196974540112]}";271;8787;Rue René Brice;35238;Rennes;2;;S 23;;Rennes Métropole;face au n°36 - pas de SV
48.1239984854, -1.68607744446;"{""type"": ""Point"", ""coordinates"": [-1.686077444457292, 48.123998485417815]}";280;9287;Rue Joseph Lotte;35238;Rennes;3;;autre;2002-12-31T23:00:00Z;Rennes Métropole;n°1
48.1325787887, -1.65133864308;"{""type"": ""Point"", ""coordinates"": [-1.651338643075924, 48.13257878874208]}";288;9558;Avenue des Gayeulles;35238;Rennes;30;;S 23;2000-12-31T23:00:00Z;Rennes Métropole;n°8 - pas de SV
48.1344760226, -1.65148520075;"{""type"": ""Point"", ""coordinates"": [-1.651485200751855, 48.13447602256375]}";289;9558;Avenue des Gayeulles;35238;Rennes;20;;S 23;1992-12-31T23:00:00Z;Rennes Métropole;n°16 - pas de SV
48.1369032199, -1.66047009393;"{""type"": ""Point"", ""coordinates"": [-1.660470093933353, 48.1369032198508]}";290;9513;Allée de Lanvaux;35238;Rennes;5;;S 23;;Rennes Métropole;n°3
48.1286843965, -1.66306368205;"{""type"": ""Point"", ""coordinates"": [-1.663063682053836, 48.12868439649935]}";291;9251;Square Armand de la Rouërie;35238;Rennes;2;;autre;1994-12-31T23:00:00Z;Rennes Métropole;n°1
48.135724606, -1.65642484504;"{""type"": ""Point"", ""coordinates"": [-1.656424845036766, 48.13572460604085]}";300;9738;Square du 8 Mai 1945;35238;Rennes;4;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;face au n°9
48.122269645, -1.66160832486;"{""type"": ""Point"", ""coordinates"": [-1.661608324860394, 48.1222696449845]}";301;8752;Rue de Fougères;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°138
48.1229302127, -1.65814190543;"{""type"": ""Point"", ""coordinates"": [-1.658141905425253, 48.12293021270493]}";311;10261;Parc de Maurepas;35238;Rennes;4;;S 23;1998-12-31T23:00:00Z;Rennes Métropole;face n°14 P.Painlevé
48.105381698, -1.68488227627;"{""type"": ""Point"", ""coordinates"": [-1.684882276268912, 48.105381697990325]}";324;8852;Rue Pierre Abélard;35238;Rennes;7;;autre;1993-12-31T23:00:00Z;Rennes Métropole;angle Tour d' Auvergne - entretien
48.10950267, -1.697479597;"{""type"": ""Point"", ""coordinates"": [-1.697479597002045, 48.109502669959184]}";329;9879;Rue du Pré de Bris;35238;Rennes;5;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;n°2
48.1182397772, -1.67030039724;"{""type"": ""Point"", ""coordinates"": [-1.67030039723882, 48.11823977718071]}";340;8627;Rue Jean Guéhenno;35238;Rennes;12;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°60
48.1264962252, -1.66331851624;"{""type"": ""Point"", ""coordinates"": [-1.663318516240173, 48.12649622521985]}";349;8570;Allée Georges de La Tour;35238;Rennes;2;;S 23;;Rennes Métropole;- pas de SV
48.0875457784, -1.66812916684;"{""type"": ""Point"", ""coordinates"": [-1.668129166841037, 48.08754577842081]}";350;9605;Avenue d'Italie;35238;Rennes;4;;autre;2003-12-31T23:00:00Z;Rennes Métropole;n°4
48.0874550065, -1.6769048363;"{""type"": ""Point"", ""coordinates"": [-1.676904836302979, 48.08745500651206]}";351;9587;Rue d'Uppsala;35238;Rennes;3;;S 23;;Rennes Métropole;derriere n°1 - pas de SV
48.1239883845, -1.70587033866;"{""type"": ""Point"", ""coordinates"": [-1.705870338659528, 48.12398838448577]}";357;9482;Rue de Lorraine;35238;Rennes;2;;S 23;1998-12-31T23:00:00Z;Rennes Métropole;n°22
48.1210903043, -1.70399795247;"{""type"": ""Point"", ""coordinates"": [-1.703997952474472, 48.12109030427265]}";359;9750;Place Recteur Henri Le Moal;35238;Rennes;13;;autre;2001-12-31T23:00:00Z;Rennes Métropole;n°1
48.117615563, -1.7078279036;"{""type"": ""Point"", ""coordinates"": [-1.707827903597746, 48.11761556301279]}";374;9478;Avenue Sir Winston Churchill;35238;Rennes;6;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;n°2
48.1214331107, -1.71792079772;"{""type"": ""Point"", ""coordinates"": [-1.717920797715639, 48.12143311069637]}";378;9380;Avenue de Guyenne;35238;Rennes;4;;S 23;2012-03-14T23:00:00Z;Rennes Métropole;n°23
48.0869307524, -1.66132721607;"{""type"": ""Point"", ""coordinates"": [-1.66132721607342, 48.08693075239239]}";385;9706;Square des Grisons;35238;Rennes;7;;autre;2001-12-31T23:00:00Z;Rennes Métropole;n°3 - pas de SV
48.084788906, -1.65869740494;"{""type"": ""Point"", ""coordinates"": [-1.658697404935336, 48.08478890598055]}";389;9544;Boulevard de Bulgarie;35238;Rennes;5;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°12
48.0862326478, -1.66763071187;"{""type"": ""Point"", ""coordinates"": [-1.667630711872158, 48.086232647826186]}";392;9683;Rue de Suisse;35238;Rennes;7;;autre;2001-12-31T23:00:00Z;Rennes Métropole;n°2
48.0898624124, -1.65660804967;"{""type"": ""Point"", ""coordinates"": [-1.656608049668663, 48.08986241244892]}";396;9586;Villa de Moravie;35238;Rennes;2;;autre;2000-12-31T23:00:00Z;Rennes Métropole;n°2 - pas de SV
48.0905382532, -1.65371746433;"{""type"": ""Point"", ""coordinates"": [-1.65371746432847, 48.090538253161725]}";398;8989;Cours de Bohême;35238;Rennes;3;;S 23;;Rennes Métropole;n°7 - pas de SV
48.091048321, -1.64736975595;"{""type"": ""Point"", ""coordinates"": [-1.64736975595219, 48.09104832104401]}";400;10264;Parc des Hautes-Ourmes;35238;Rennes;5;;autre;1992-12-31T23:00:00Z;Rennes Métropole;- Ral NC
48.0845391404, -1.68272463172;"{""type"": ""Point"", ""coordinates"": [-1.682724631718125, 48.08453914041837]}";413;8870;Avenue du Canada;35238;Rennes;7;;autre;1999-12-31T23:00:00Z;Rennes Métropole;
48.0889600877, -1.68028849775;"{""type"": ""Point"", ""coordinates"": [-1.680288497752523, 48.08896008774301]}";416;8861;Boulevard Albert 1er;35238;Rennes;6;;autre;1996-12-31T23:00:00Z;Rennes Métropole;n°36
48.0887642272, -1.68002670126;"{""type"": ""Point"", ""coordinates"": [-1.680026701260124, 48.088764227155394]}";417;8861;Boulevard Albert 1er;35238;Rennes;6;;autre;1996-12-31T23:00:00Z;Rennes Métropole;n°38
48.0892448295, -1.6884798801;"{""type"": ""Point"", ""coordinates"": [-1.688479880103357, 48.08924482945089]}";419;8861;Boulevard Albert 1er;35238;Rennes;4;;S 23;2015-06-16T22:00:00Z;Rennes Métropole;salle C.Besson
48.1137092662, -1.68676523611;"{""type"": ""Point"", ""coordinates"": [-1.686765236107547, 48.11370926615692]}";426;8919;Rue du Louis d'Or;35238;Rennes;5;;autre;1993-12-31T23:00:00Z;Rennes Métropole;carrefour Quintaine
48.0873047875, -1.65579368583;"{""type"": ""Point"", ""coordinates"": [-1.655793685829921, 48.08730478752036]}";434;9539;Place du Banat;35238;Rennes;1;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°1
48.1142911462, -1.68045060651;"{""type"": ""Point"", ""coordinates"": [-1.680450606513043, 48.11429114624945]}";442;9051;Place Sainte-Anne;35238;Rennes;4;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;face au n°12
48.1155820309, -1.6808386063;"{""type"": ""Point"", ""coordinates"": [-1.680838606297343, 48.11558203090592]}";445;9398;Rue de Saint-Malo;35238;Rennes;2;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°6
48.1184981506, -1.68100518823;"{""type"": ""Point"", ""coordinates"": [-1.681005188228237, 48.118498150574325]}";450;9769;Square de la Rance;35238;Rennes;3;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°10
48.1044097924, -1.68005582143;"{""type"": ""Point"", ""coordinates"": [-1.680055821426294, 48.104409792397234]}";459;10229;Place du Colombier;35238;Rennes;8;;autre;2000-12-31T23:00:00Z;Rennes Métropole;face n°33 - pas de SV
48.1034102504, -1.6773342682;"{""type"": ""Point"", ""coordinates"": [-1.677334268197523, 48.103410250404636]}";460;9172;Boulevard du Colombier;35238;Rennes;5;;S 23;1992-12-31T23:00:00Z;Rennes Métropole;n°27
48.1056969248, -1.68232671235;"{""type"": ""Point"", ""coordinates"": [-1.682326712347234, 48.10569692476145]}";463;9725;Rue du Puits Mauger;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°15
48.1058461841, -1.68171068753;"{""type"": ""Point"", ""coordinates"": [-1.681710687532254, 48.1058461841376]}";466;9725;Rue du Puits Mauger;35238;Rennes;6;;S 23;1992-12-31T23:00:00Z;Rennes Métropole;n°5 - deplacer mât
48.1081022931, -1.6829245337;"{""type"": ""Point"", ""coordinates"": [-1.682924533698946, 48.10810229312384]}";470;9094;Boulevard de la Liberté;35238;Rennes;3;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;n°45
48.1076349301, -1.67403255999;"{""type"": ""Point"", ""coordinates"": [-1.674032559994553, 48.107634930140065]}";475;10089;Square de Kergus;35238;Rennes;5;;S 23;;Rennes Métropole;n°1
48.1056522648, -1.67377633007;"{""type"": ""Point"", ""coordinates"": [-1.673776330067398, 48.10565226475732]}";478;9141;Rue Albert Aubry;35238;Rennes;4;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;n°2
48.105778017, -1.67381945513;"{""type"": ""Point"", ""coordinates"": [-1.673819455133702, 48.10577801701911]}";479;9141;Rue Albert Aubry;35238;Rennes;4;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;carrefour Magenta
48.1056102244, -1.67450643789;"{""type"": ""Point"", ""coordinates"": [-1.674506437885729, 48.10561022442996]}";481;9144;Cours des Alliés;35238;Rennes;34;;S 23;1997-12-31T23:00:00Z;Rennes Métropole;n°7 - pas de SV
48.1075568353, -1.67446164764;"{""type"": ""Point"", ""coordinates"": [-1.674461647642745, 48.10755683526823]}";484;9094;Boulevard de la Liberté;35238;Rennes;4;;S 23;1993-12-31T23:00:00Z;Rennes Métropole;1B
48.1075232384, -1.67799405307;"{""type"": ""Point"", ""coordinates"": [-1.677994053066141, 48.107523238440834]}";487;9094;Boulevard de la Liberté;35238;Rennes;2;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°18
48.1119176131, -1.68147902402;"{""type"": ""Point"", ""coordinates"": [-1.681479024024404, 48.11191761314626]}";500;9112;Place Saint-Sauveur;35238;Rennes;3;;S 23;1997-12-31T23:00:00Z;Rennes Métropole;n°1
48.1084809196, -1.67656136784;"{""type"": ""Point"", ""coordinates"": [-1.676561367843667, 48.108480919628555]}";505;9091;Rue Vasselot;35238;Rennes;5;;S 23;2006-12-31T23:00:00Z;Rennes Métropole;n°38 - pas de SV
48.1085793498, -1.67897797343;"{""type"": ""Point"", ""coordinates"": [-1.678977973426131, 48.10857934982321]}";489;9091;Rue Vasselot;35238;Rennes;6;;S 23 + S 23-1;1999-12-31T23:00:00Z;Rennes Métropole;n°2 - pas de SV +3 le 20/10/17
48.1099455549, -1.67791438783;"{""type"": ""Point"", ""coordinates"": [-1.677914387828937, 48.109945554878635]}";517;9087;Place de la République;35238;Rennes;4;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;
48.1099197826, -1.68042103213;"{""type"": ""Point"", ""coordinates"": [-1.680421032127809, 48.109919782570564]}";521;9097;Quai Lamennais;35238;Rennes;8;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;face au n°1
48.1125800144, -1.67827453248;"{""type"": ""Point"", ""coordinates"": [-1.678274532480883, 48.11258001440021]}";524;9040;Rue Salomon de Brosse;35238;Rennes;6;;S 23;2009-12-31T23:00:00Z;Rennes Métropole;face au n°1
48.1131716679, -1.68003916044;"{""type"": ""Point"", ""coordinates"": [-1.680039160440849, 48.11317166793872]}";527;9052;Rue du Champ Jacquet;35238;Rennes;5;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;n°14
48.1105275346, -1.67908781399;"{""type"": ""Point"", ""coordinates"": [-1.67908781398677, 48.110527534559246]}";529;10019;Rue Baudrairie;35238;Rennes;9;;S 23;1996-12-31T23:00:00Z;Rennes Métropole;n°2
48.1142129335, -1.65923260582;"{""type"": ""Point"", ""coordinates"": [-1.659232605822121, 48.11421293347895]}";530;8641;Rue de Paris;35238;Rennes;5;;S 23;2009-12-31T23:00:00Z;Rennes Métropole;n°107
48.1243625312, -1.68063644799;"{""type"": ""Point"", ""coordinates"": [-1.680636447994171, 48.12436253117761]}";554;8481;Rue Victor Ségalen;35238;Rennes;3;;S 23;2012-03-27T22:00:00Z;Rennes Métropole;face au n°29
48.1133054041, -1.67499385423;"{""type"": ""Point"", ""coordinates"": [-1.674993854234495, 48.113305404050145]}";562;10108;Place de l'Ordre National du Mérite;35238;Rennes;6;;S 23;1997-12-31T23:00:00Z;Rennes Métropole;
48.0921053802, -1.68157621134;"{""type"": ""Point"", ""coordinates"": [-1.681576211344131, 48.092105380231814]}";564;8808;Rue Louis et René Moine;35238;Rennes;13;;S 23;;Rennes Métropole;n°1 Espace A.Cesaire - pas de SV
48.0924086029, -1.66271637356;"{""type"": ""Point"", ""coordinates"": [-1.662716373561018, 48.09240860289871]}";566;10158;Square Etienne Nicol;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°3
48.1216642235, -1.66285893235;"{""type"": ""Point"", ""coordinates"": [-1.662858932350194, 48.121664223549594]}";573;8752;Rue de Fougères;35238;Rennes;4;;S 23;2012-09-19T22:00:00Z;Rennes Métropole;n°122 - pas de SV
48.0876486971, -1.64370282703;"{""type"": ""Point"", ""coordinates"": [-1.64370282703002, 48.0876486971076]}";576;9972;Rue Emile Littré;35238;Rennes;3;;S 23;2012-05-22T22:00:00Z;Rennes Métropole;- pas de SV
48.0866458822, -1.66749949845;"{""type"": ""Point"", ""coordinates"": [-1.667499498453824, 48.08664588222192]}";579;9683;Rue de Suisse;35238;Rennes;10;;S 23;2001-12-31T23:00:00Z;Rennes Métropole;n°2
48.1033087453, -1.68039093942;"{""type"": ""Point"", ""coordinates"": [-1.680390939424833, 48.103308745336776]}";597;8902;Place du 50ème d'Artillerie;35238;Rennes;4;;S 23;2011-05-31T22:00:00Z;Rennes Métropole;n°1A - pas de SV
48.1039814765, -1.68814889323;"{""type"": ""Point"", ""coordinates"": [-1.68814889322775, 48.10398147649347]}";615;9819;Cours Raphaël Binet;35238;Rennes;3;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;n°31
48.1083890095, -1.68741248023;"{""type"": ""Point"", ""coordinates"": [-1.687412480234608, 48.10838900952395]}";619;8876;Boulevard Sébastopol;35238;Rennes;2;;S 23-1;2014-01-08T23:00:00Z;Rennes Métropole;n°4 - pas de SV
48.0988860853, -1.79663533553;"{""type"": ""Point"", ""coordinates"": [-1.796635335528126, 48.098886085256886]}";3365;3621;Rue du Docteur Wagner;35240;le Rheu;6;;SV 10;2013-12-31T23:00:00Z;Rennes Métropole;n°8 Médiathèque
48.1528447207, -1.69227644989;"{""type"": ""Point"", ""coordinates"": [-1.692276449887898, 48.15284472069966]}";3380;6490;Rue Paul-Emile Victor;35278;Saint-Grégoire;3;;SV 9;2007-12-31T23:00:00Z;Rennes Métropole;face Groupe Scolaire
48.1583521992, -1.67759485813;"{""type"": ""Point"", ""coordinates"": [-1.677594858130391, 48.15835219922763]}";3377;6533;Boulevard du Champ Daguet;35278;Saint-Grégoire;12;;SV 9;2016-12-31T23:00:00Z;Rennes Métropole;Spadium
48.0431967656, -1.60303642178;"{""type"": ""Point"", ""coordinates"": [-1.603036421778723, 48.04319676564261]}";3384;822;Allée de la Chalotais;35352;Vern-sur-Seiche;6;;;2007-12-31T23:00:00Z;Rennes Métropole;droite du n°12
48.0442828089, -1.60471827193;"{""type"": ""Point"", ""coordinates"": [-1.604718271926375, 48.04428280886508]}";3388;821;Avenue de la Chalotais;35352;Vern-sur-Seiche;15;;;;Rennes Métropole;maison des sports 7A, B, C
48.114732581, -1.68482442822;"{""type"": ""Point"", ""coordinates"": [-1.684824428216206, 48.11473258102592]}";3779;8918;Rue de Dinan;35238;Rennes;3;;S 23-1;2018-06-19T22:00:00Z;Rennes Métropole;n°31
48.10940705, -1.67835312676;"{""type"": ""Point"", ""coordinates"": [-1.678353126762834, 48.10940704996228]}";156;9066;Rue du Pré Botté;35238;Rennes;10;;S 23-1;1999-12-31T23:00:00Z;Rennes Métropole;face au n°18
48.1042594679, -1.67833217363;"{""type"": ""Point"", ""coordinates"": [-1.678332173633362, 48.104259467943635]}";25;9171;Rue Capitaine Maignan;35238;Rennes;4;;S 23-1;2005-12-31T23:00:00Z;Rennes Métropole;
48.0423477165, -1.7064421146;"{""type"": ""Point"", ""coordinates"": [-1.706442114596022, 48.04234771648829]}";1728;1872;Rue de la Poterie;35066;Chartres-de-Bretagne;5;;SV 30;2013-12-31T23:00:00Z;Rennes Métropole;face n°37
48.1099338444, -1.48106656234;"{""type"": ""Point"", ""coordinates"": [-1.481066562339837, 48.109933844435616]}";1695;7071;Placis des Cytises;35039;Brécé;3;;SV 38;2017-12-31T23:00:00Z;Rennes Métropole;rue du Ruisseau angle
48.1325246191, -1.53455878344;"{""type"": ""Point"", ""coordinates"": [-1.534558783443033, 48.132524619074154]}";4610;6845;Rue de Calais;35001;Acigné;2;;SV 10;2007-12-31T23:00:00Z;Rennes Métropole;n°12
47.9904070954, -1.61678717176;"{""type"": ""Point"", ""coordinates"": [-1.616787171761086, 47.99040709544504]}";5002;28;Rue Georges Brassens;35032;Bourgbarré;12;;SV 40;;Rennes Métropole;salle des sports
48.024841779, -1.74531233649;"{""type"": ""Point"", ""coordinates"": [-1.745312336490628, 48.02484177897328]}";4612;1465;Place Marcel Pagnol;35047;Bruz;4;;SV 42;2018-07-31T22:00:00Z;Rennes Métropole;n°12 avenue Alphonse Legault angle
48.0747960927, -1.85364712299;"{""type"": ""Point"", ""coordinates"": [-1.853647122991311, 48.07479609268727]}";5005;3349;Allée du Pâtis;35196;Mordelles;5;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;pole petite enfance
48.0079074465, -1.70496241415;"{""type"": ""Point"", ""coordinates"": [-1.704962414147778, 48.00790744650585]}";5004;2478;Rue du Canal;35363;Pont-Péan;5;;;;Commune;derrière n°19
48.0883580349, -1.62605746838;"{""type"": ""Point"", ""coordinates"": [-1.626057468382809, 48.08835803490209]}";5008;227;Rue du Moulin;35055;Chantepie;5;;SV 45;;Privé;Intersport
48.0894142024, -1.62225437163;"{""type"": ""Point"", ""coordinates"": [-1.62225437162541, 48.08941420236066]}";5009;129;Avenue André Bonnin;35055;Chantepie;2;;SV 11;2016-12-31T23:00:00Z;Rennes Métropole;n°20
48.0875263162, -1.62018017695;"{""type"": ""Point"", ""coordinates"": [-1.620180176947343, 48.08752631619662]}";5014;250;Rue de la Poste;35055;Chantepie;3;;SV 11;2007-12-31T23:00:00Z;Rennes Métropole;n°9
48.0846202329, -1.6288178111;"{""type"": ""Point"", ""coordinates"": [-1.628817811096714, 48.08462023287432]}";5006;187;Allée de Guerlédan;35055;Chantepie;5;;SV 47;2007-12-31T23:00:00Z;Privé;n°2 - La Halle
48.1084957134, -1.66873843686;"{""type"": ""Point"", ""coordinates"": [-1.668738436856342, 48.108495713430955]}";533;9017;Rue de la Bourdonnaye;35238;Rennes;2;;S 23;;Rennes Métropole;face au n°1
48.1123416378, -1.66720929542;"{""type"": ""Point"", ""coordinates"": [-1.667209295419161, 48.112341637759656]}";543;8641;Rue de Paris;35238;Rennes;3;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;entre n°30 bis et n°32 - pas de SV
48.1066861289, -1.69638142631;"{""type"": ""Point"", ""coordinates"": [-1.696381426314488, 48.10668612891097]}";548;9820;Rue Jules Rieffel;35238;Rennes;4;;S 23;;Rennes Métropole;n°17
48.0992193786, -1.69838331131;"{""type"": ""Point"", ""coordinates"": [-1.698383311305705, 48.099219378598235]}";551;10057;Rue Roger-Henri Guerrand;35238;Rennes;4;;autre;2013-12-31T23:00:00Z;Rennes Métropole;n°7
48.1263649755, -1.63770733426;"{""type"": ""Point"", ""coordinates"": [-1.637707334256565, 48.12636497553381]}";599;9569;Square Pedro Florès;35238;Rennes;1;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;n°41 - pas de SV
